"emp_no","first_name","last_name","hire_date"
15269,"Eric","Reghbati","8/21/1986"
15271,"Shiv","Bernardeschi","12/5/1986"
15277,"Subir","Chartres","12/16/1986"
15280,"Takushi","Heuter","3/26/1986"
15285,"Yurii","Veeraraghavan","1/3/1986"
15292,"Miyeon","Lammel","7/31/1986"
15298,"Jungsoon","Azevdeo","8/16/1986"
15325,"Maia","Sadowsky","1/4/1986"
15326,"Bogdan","Mersereau","9/26/1986"
15338,"Caolyn","Wilfing","6/24/1986"
15364,"Sakthirel","Quittner","7/7/1986"
15365,"Mikhail","Schiettecatte","8/11/1986"
15370,"Chuanyi","Nilsson","9/2/1986"
15377,"Shugo","Aumann","12/19/1986"
15391,"Cedric","Bonifati","2/8/1986"
15396,"Marek","Erva","4/2/1986"
15407,"Magy","Zultner","3/12/1986"
15415,"Claudi","Marquardt","6/24/1986"
15416,"Toshiki","Savasere","2/28/1986"
15423,"Gretta","Karlin","11/18/1986"
15432,"Adib","Simmen","4/16/1986"
15438,"Constantijn","Munoz","12/24/1986"
15454,"Hongzue","Cesareni","2/27/1986"
15458,"Toshiko","Caine","10/17/1986"
15464,"Slavian","Glinert","10/25/1986"
15469,"Aksel","Sadowski","11/12/1986"
15470,"Weiwu","Huhdanpaa","7/16/1986"
15471,"Olivera","Krybus","7/3/1986"
15476,"Zhaofang","Langford","9/28/1986"
15490,"Guenter","Renear","3/15/1986"
15505,"Collette","Mikschl","8/30/1986"
15528,"Morrie","Demos","12/11/1986"
15544,"Wilmer","Molenkamp","1/26/1986"
15565,"TRUE","Muchinsky","12/16/1986"
15570,"Mohua","Pargaonkar","6/18/1986"
15580,"Stepehn","Kusalik","6/7/1986"
15590,"Shuichi","Kaminger","9/26/1986"
15591,"Vidya","Sridhar","10/25/1986"
15595,"Tru","Waeselynck","4/29/1986"
15598,"Kristinn","Kemmerer","10/7/1986"
15624,"Marit","Codenie","3/15/1986"
15641,"Jaana","Roisin","9/25/1986"
15673,"Berni","Smailagic","3/9/1986"
15676,"Ziya","Rijckaert","2/23/1986"
15687,"Dekang","Ambroszkiewicz","12/9/1986"
15701,"Ult","Prenel","12/28/1986"
15706,"Gad","Koshiba","7/25/1986"
15714,"Troy","Bala","6/24/1986"
15725,"Shuichi","Petersohn","6/28/1986"
15728,"Jaewon","Nooteboom","5/30/1986"
15750,"Arumugam","Bresenham","11/29/1986"
15753,"Sanjay","Breugel","4/22/1986"
15766,"Dhritiman","Osgood","11/14/1986"
15769,"Pranay","Oskamp","6/16/1986"
15777,"Tran","Hambrick","9/29/1986"
15781,"Rafail","Gomatam","8/31/1986"
15791,"Conal","Wendorf","6/21/1986"
15800,"Kazunori","Strandh","1/7/1986"
15810,"Tesuro","Tiemann","8/26/1986"
15816,"Cedric","Gihr","10/21/1986"
15831,"Arno","Bridgland","3/20/1986"
15834,"Changho","Simkin","6/14/1986"
15851,"Alper","Beerel","11/27/1986"
15864,"Zorica","Bratsberg","5/24/1986"
15866,"Angel","Seiwald","10/3/1986"
15877,"Yannik","Kroll","3/2/1986"
15880,"Miquel","Dechter","1/30/1986"
15881,"Ortrun","Luby","9/27/1986"
15886,"Kish","Zuberek","12/9/1986"
15889,"Sasan","Azumi","2/3/1986"
15892,"Lunjin","Pettis","9/20/1986"
15911,"Shaibal","Viele","6/10/1986"
15913,"Shigeaki","Mattern","4/21/1986"
15917,"Jaroslava","Einsfeld","3/12/1986"
15928,"Bangqing","Feinberg","1/5/1986"
15937,"Steen","Snyers","4/9/1986"
15942,"Murthy","Rosca","9/9/1986"
15943,"Yakkov","Demke","10/18/1986"
15945,"Hauke","Larfeldt","11/15/1986"
15948,"Karoline","Versino","1/14/1986"
15955,"Yuguang","Dratva","3/31/1986"
15965,"Gudjon","Braccini","3/24/1986"
15978,"Kaijung","Wielonsky","11/14/1986"
15981,"Barna","Daescu","10/6/1986"
15992,"Niranjan","Baek","10/6/1986"
16003,"Pranay","Isard","7/9/1986"
16007,"Premsyl","Dalton","2/14/1986"
16011,"Mohit","Yoshizawa","12/4/1986"
16029,"Zhilian","Schicker","6/24/1986"
16033,"Wayne","Spelt","7/14/1986"
16043,"Leni","Hockney","11/4/1986"
16059,"Munehiro","Rosch","7/19/1986"
16062,"Jaques","Peak","1/25/1986"
16068,"Leandro","Zongker","9/21/1986"
16086,"Mohammad","Denos","4/9/1986"
16100,"Mantis","Petereit","3/31/1986"
16111,"Pantung","Rijckaert","1/24/1986"
16129,"Arnould","Domenig","2/15/1986"
16134,"Annemarie","Chaudhuri","10/9/1986"
16138,"Leucio","Krzyzanowski","4/29/1986"
16146,"Cathie","Meriste","12/22/1986"
16159,"Koichi","Bala","5/30/1986"
16164,"Janche","Kinley","8/29/1986"
16168,"JoAnna","Ashish","10/15/1986"
16172,"Ziya","Pocchiola","12/5/1986"
16181,"Martien","Ranft","10/22/1986"
16190,"Constantine","Fandrianto","8/13/1986"
16191,"Aloke","Schrift","2/21/1986"
16192,"Leandro","Sigstam","10/23/1986"
16193,"Basim","Ramsay","9/5/1986"
16194,"Mikhail","Yeung","7/28/1986"
16203,"Mori","Kulisch","5/19/1986"
16205,"Kerhong","Radivojevic","3/27/1986"
16231,"Cheong","Masamoto","1/9/1986"
16234,"Jacopo","Basart","5/14/1986"
16251,"Shih","Stranks","7/30/1986"
16267,"Divine","Beznosov","9/30/1986"
16272,"Shuho","Zeleznik","4/16/1986"
16274,"Sadun","Navazio","5/19/1986"
16281,"Lenore","Gustavson","1/6/1986"
16286,"Gritta","Stille","7/21/1986"
16309,"Ronnie","Cools","3/9/1986"
16318,"Naftaly","Hiroyama","8/10/1986"
16321,"Parviz","Schlenzig","3/4/1986"
16324,"Billie","Bazzichi","10/23/1986"
16337,"Hironoby","Schaad","11/7/1986"
16348,"Xianlong","Lorcy","2/27/1986"
16361,"Kazuyasu","Chappelet","8/1/1986"
16371,"Duri","Danlos","9/26/1986"
16376,"Mamdouh","Smailagic","7/25/1986"
16378,"Ashish","Zobel","6/6/1986"
16380,"Zhilian","Chleq","6/1/1986"
16383,"Lidong","Czap","9/24/1986"
16386,"Munehiko","Hebden","11/21/1986"
16391,"Hidekazu","Syrzycki","7/21/1986"
16394,"Chinho","Gluchowski","2/3/1986"
16411,"Perla","Highland","1/22/1986"
16413,"Bezalel","Bahk","3/28/1986"
16418,"Atreyi","Noriega","2/10/1986"
16430,"Paraskevi","Sifakis","9/6/1986"
16441,"Amabile","Schaaf","8/28/1986"
16453,"Goncalo","Basart","12/16/1986"
16461,"Remmert","Schahn","9/6/1986"
16479,"Jixiang","Eiter","4/14/1986"
16483,"Kwangyoen","Karlin","1/1/1986"
16485,"Baruch","Klassen","3/17/1986"
16486,"Sanjay","Perin","3/18/1986"
16493,"Rafols","Cooley","8/20/1986"
16510,"Mototsugu","Vecchio","4/6/1986"
16537,"Weidon","Seiwald","1/15/1986"
16546,"Sangeeta","Lanphier","3/16/1986"
16551,"Sadegh","Ranon","8/21/1986"
16576,"Zhensheng","Beidas","3/9/1986"
16580,"Masaru","Valiente","6/20/1986"
16589,"Shaibal","Koblick","8/22/1986"
16599,"Eckart","Asmuth","2/20/1986"
16609,"Boriana","Ventosa","10/10/1986"
16611,"Yucai","Litzler","8/26/1986"
16618,"Sadun","Hebert","3/16/1986"
16620,"Arco","Basagni","10/27/1986"
16633,"Baoqiu","Erie","2/3/1986"
16634,"Parviz","Peroz","11/11/1986"
16635,"Alselm","Zyda","2/28/1986"
16639,"Zhiguo","Melter","12/16/1986"
16647,"Zhiwei","Gadepally","10/12/1986"
16650,"Khun","Thisen","7/5/1986"
16651,"Huiqun","Marrakchi","9/14/1986"
16657,"Yongdong","Heyers","7/12/1986"
16658,"Florian","Soicher","1/18/1986"
16671,"Kish","Orlowska","7/8/1986"
16672,"Georgi","Peris","3/13/1986"
16677,"Shen","Badr","2/4/1986"
16679,"Domenick","Cummings","9/25/1986"
16683,"Hatem","Ghandeharizadeh","11/19/1986"
16684,"Jaroslava","Swiler","4/30/1986"
16708,"Tommaso","Zaumen","11/7/1986"
16719,"Sasan","Benantar","3/25/1986"
16723,"Mohd","Randt","12/24/1986"
16731,"Domenico","Versino","4/15/1986"
16733,"Zijian","Serna","7/28/1986"
16740,"Greger","Oehlmann","3/6/1986"
16748,"Paddy","Ibel","7/18/1986"
16758,"Zongyan","Vilarrasa","7/17/1986"
16761,"Ziva","Vrecion","11/26/1986"
16763,"Yishai","Baja","7/27/1986"
16764,"Lakshmi","Kugler","9/9/1986"
16791,"Peternela","Laurillard","4/27/1986"
16794,"Trygve","Chleq","6/5/1986"
16799,"Shigeichiro","Bamford","4/26/1986"
16804,"Alain","Wossner","3/25/1986"
16825,"Ziyad","Perri","12/5/1986"
16826,"Morris","Rosis","5/17/1986"
16839,"Moriyoshi","Shrader","4/9/1986"
16865,"Gou","Rosin","1/8/1986"
16871,"Munir","Stiles","8/23/1986"
16874,"Arunas","Asmuth","9/28/1986"
16880,"Honesty","Bresenham","8/24/1986"
16885,"Ronghao","Stentiford","5/26/1986"
16888,"Barun","Renear","12/8/1986"
16890,"Nathan","Terkki","8/21/1986"
16893,"Tomoyuki","Dratva","11/18/1986"
16908,"Eben","Iisaku","5/22/1986"
16910,"Kazunori","Botman","5/29/1986"
16954,"Akhilish","Apsitis","8/6/1986"
16957,"Raimond","Vandervoorde","3/28/1986"
16966,"Uri","Atchley","10/28/1986"
16968,"Patricio","Stifter","3/13/1986"
16991,"Oksana","Birke","2/24/1986"
16993,"Hongzue","Dahlbom","5/29/1986"
16995,"Parviz","Ranai","1/21/1986"
17018,"Berhard","Tasistro","2/20/1986"
17020,"Xuejun","Homond","2/11/1986"
17022,"Tianruo","Sevcikova","12/7/1986"
17026,"Sham","Hockney","5/29/1986"
17029,"Nobuyoshi","Bardell","8/17/1986"
17035,"Eldridge","Eiter","1/20/1986"
17052,"Lucian","Asser","10/14/1986"
17054,"Heejo","Vanwelkenhuysen","8/3/1986"
17058,"Khue","Conry","7/4/1986"
17064,"Domenick","Harnett","4/8/1986"
17071,"Koldo","Calkin","9/30/1986"
17072,"Richara","Bala","12/12/1986"
17094,"Nagui","Lorcy","7/11/1986"
17105,"Nalini","Gaughan","9/30/1986"
17107,"Kwangyoen","Zuberek","9/24/1986"
17108,"Jaques","Denny","5/14/1986"
17126,"Matk","Schapire","11/30/1986"
17133,"Arunachalam","Baezner","3/12/1986"
17146,"Aemilian","Barbanera","8/27/1986"
17176,"Niteen","Birsak","5/1/1986"
17193,"Kenroku","Tetzlaff","11/30/1986"
17206,"Berry","DeMori","2/25/1986"
17207,"Murthy","Miculan","9/24/1986"
17208,"Kiyokazu","Melichar","4/19/1986"
17210,"Moti","Bahk","10/12/1986"
17232,"Lihong","Baaz","5/28/1986"
17234,"Miomir","Oppitz","9/29/1986"
17237,"Takahiro","Schaap","9/29/1986"
17248,"Changho","Thombley","12/14/1986"
17258,"Gladys","Takkinen","6/21/1986"
17267,"Henk","Gihr","5/30/1986"
17271,"Udaiprakash","Oxman","2/12/1986"
17280,"Xuejia","Merle","7/25/1986"
17281,"Cedric","Eugenio","8/31/1986"
17285,"Mario","Weiland","11/7/1986"
17289,"Miyeon","Nilsson","11/22/1986"
17290,"Tsz","DuCasse","10/10/1986"
17293,"Demin","Alpin","3/1/1986"
17296,"Lokesh","Molenaar","7/21/1986"
17326,"Arumugam","Ramsay","2/28/1986"
17329,"Shaunak","Tyugu","6/23/1986"
17377,"Kien","Ambroszkiewicz","4/10/1986"
17380,"Giao","Lamma","7/5/1986"
17387,"Shir","Serra","2/1/1986"
17397,"Kenroku","Hardjono","9/15/1986"
17403,"Pantung","Rosch","10/24/1986"
17412,"Leni","Vilarrasa","4/25/1986"
17416,"Kitty","Rissanen","9/2/1986"
17418,"Hsiangchu","Biros","8/2/1986"
17470,"Genevieve","Lichtner","7/23/1986"
17472,"Murthy","Verhoeff","7/15/1986"
17473,"Constantine","Ravishankar","4/27/1986"
17477,"Rosine","Marquardt","6/5/1986"
17491,"Manohar","Docker","4/6/1986"
17492,"Heon","Rodite","8/8/1986"
17507,"Yurij","Turnbull","8/7/1986"
17512,"Frederique","Hofmeyr","6/5/1986"
17516,"Rosita","Dulli","8/27/1986"
17527,"Wojceich","Comellas","10/17/1986"
17530,"Martina","Granlund","11/4/1986"
17539,"Cathie","Uhrik","10/25/1986"
17545,"Marjo","Mitchem","8/8/1986"
17548,"Xuedong","Fujisaki","3/9/1986"
17560,"Garnik","Giveon","11/21/1986"
17567,"Eirik","Silva","12/10/1986"
17582,"Kauko","Spieker","4/6/1986"
17589,"Xuejia","Denti","3/7/1986"
17591,"Qingxiang","Brickell","3/4/1986"
17599,"Zissis","Viele","10/26/1986"
17609,"Saddek","Ressouche","11/27/1986"
17610,"Oscal","Hainaut","2/10/1986"
17614,"Aron","Peng","7/16/1986"
17628,"Saeko","Besselaar","3/20/1986"
17631,"Howell","Versino","1/17/1986"
17640,"Sakthirel","Zastre","8/7/1986"
17666,"Chenxi","Delgrange","4/23/1986"
17674,"Adib","Braccini","3/19/1986"
17677,"Mingdong","Ramalingam","4/24/1986"
17686,"Changho","Dehkordi","6/3/1986"
17690,"Panayotis","Angelopoulos","3/24/1986"
17696,"Feiyu","Kusalik","1/6/1986"
17702,"Mantis","Passafiume","10/17/1986"
17707,"Shalesh","Narahara","5/24/1986"
17715,"Patricia","Dayana","1/21/1986"
17722,"Caolyn","Erni","2/14/1986"
17724,"Zhiguo","Luks","4/18/1986"
17742,"Tru","Cappelletti","3/2/1986"
17752,"Mona","Chepyzhov","11/2/1986"
17757,"Kiyomitsu","Shobatake","9/27/1986"
17760,"Marjo","Krichel","8/4/1986"
17761,"Adin","Matheson","9/17/1986"
17763,"Tesuya","Fadgyas","7/12/1986"
17780,"Oldrich","Delgrange","5/11/1986"
17787,"Gila","Clouatre","9/6/1986"
17796,"Alejandro","Impagliazzo","11/18/1986"
17798,"Guangming","Suessmith","10/15/1986"
17814,"Barna","Wilfing","1/5/1986"
17815,"Shuji","Wissmann","8/31/1986"
17816,"Toshimo","Kenevan","10/6/1986"
17843,"Kensyu","Kragelund","4/1/1986"
17849,"Mandell","Varker","5/28/1986"
17869,"Xiaocheng","Prochazka","9/30/1986"
17871,"Ebbe","Hedayat","10/1/1986"
17878,"Gil","Lanphier","10/16/1986"
17891,"Isaac","Luiz","2/11/1986"
17894,"Irena","Swan","2/13/1986"
17900,"Sakthirel","Belinskaya","3/3/1986"
17907,"Kotesh","Bernini","3/4/1986"
17912,"Maik","Bain","12/2/1986"
17928,"Petter","Siprelle","5/12/1986"
17951,"Ferdinand","Merks","11/25/1986"
17957,"Pranav","Harllee","6/28/1986"
17959,"Alejandra","Zaumen","7/8/1986"
17962,"Fun","Heping","7/10/1986"
17973,"Sanjit","Beidas","3/23/1986"
17986,"Oguz","Angelopoulos","11/29/1986"
17990,"Masako","Deyuan","10/12/1986"
17992,"Zhonghua","Winter","8/13/1986"
17998,"Arumugam","Benzaken","8/28/1986"
18020,"Adhemar","Pelz","3/31/1986"
18030,"Jasminko","Brookner","3/19/1986"
18043,"Yuqun","Harnett","6/16/1986"
18053,"Takahito","Turnbull","10/8/1986"
18070,"Eckart","Melichar","2/3/1986"
18071,"Hairong","Caine","1/22/1986"
18075,"Lein","Goodrum","2/22/1986"
18076,"Mari","Baranowski","8/22/1986"
18077,"Gina","Giarratana","9/1/1986"
18080,"Satyanarayana","Rosar","5/7/1986"
18110,"Tetsurou","Assaf","6/21/1986"
18125,"Aron","Poehlman","12/22/1986"
18130,"Claudi","Cairo","6/6/1986"
18132,"Tetsurou","Heyers","5/7/1986"
18134,"Ult","Pesch","1/12/1986"
18154,"Shawna","Niizuma","5/10/1986"
18166,"Yucai","Murthy","6/30/1986"
18180,"Adam","Murtafg","3/2/1986"
18185,"Aris","Hempstead","3/27/1986"
18198,"Matk","Leslie","12/23/1986"
18207,"Toshimitsu","Eppinger","4/6/1986"
18208,"Demin","Irland","10/5/1986"
18213,"Mabhin","Larfeldt","7/23/1986"
18218,"Kiyotoshi","Georgakopoulos","1/23/1986"
18223,"Gully","Mitchem","3/13/1986"
18224,"Kristin","Spelt","5/13/1986"
18230,"Kristian","Dulin","4/4/1986"
18238,"KayLiang","Maliniak","6/22/1986"
18241,"Lillian","Schnabel","5/23/1986"
18242,"Shichao","Demian","6/21/1986"
18248,"Jouko","Zwicker","1/2/1986"
18251,"Alair","Panangaden","10/8/1986"
18258,"Matt","Hiroyama","4/3/1986"
18261,"Shridhar","Baak","6/6/1986"
18267,"Atreye","Kabayashi","7/25/1986"
18271,"Phule","Keohane","7/14/1986"
18274,"Yefim","Karnin","6/13/1986"
18294,"Conor","Hofman","8/6/1986"
18305,"Luise","Bratten","1/30/1986"
18333,"Munehiro","Plesums","6/30/1986"
18337,"Somnath","Masamoto","12/17/1986"
18352,"Eric","Warwick","6/14/1986"
18364,"Takahito","Yetim","10/31/1986"
18367,"Masaru","Hagimont","4/6/1986"
18369,"Pintsang","Backhouse","7/2/1986"
18372,"Bouchung","Whitcomb","12/1/1986"
18376,"Wayne","Stranks","2/10/1986"
18393,"Wuxu","Aseltine","7/22/1986"
18401,"Vidya","Itzfeldt","9/10/1986"
18410,"Mandell","Zucker","5/24/1986"
18433,"Caolyn","Mitzlaff","12/1/1986"
18434,"Martina","Syang","2/5/1986"
18452,"Brewster","Holburn","12/29/1986"
18471,"Sastry","Birke","10/5/1986"
18490,"Hein","Limongiello","7/5/1986"
18493,"Jongsuk","Lukaszewicz","12/3/1986"
18503,"Mechthild","Marletta","10/29/1986"
18514,"Khalil","Wielonsky","8/3/1986"
18515,"Francesca","Birta","11/12/1986"
18517,"Xiaoheng","Marshall","7/30/1986"
18519,"Chikara","Peltason","12/20/1986"
18520,"Sreenivas","Matteis","7/18/1986"
18527,"Rosli","Trelles","2/6/1986"
18528,"Zito","Pramanik","2/27/1986"
18532,"Joydip","Onuegbe","11/30/1986"
18534,"Valeska","Unno","11/8/1986"
18539,"Dayanand","Solares","12/3/1986"
18547,"Gladys","Sankaranarayanan","6/3/1986"
18550,"Margo","Marciano","3/15/1986"
18561,"Teiji","Unni","4/24/1986"
18575,"Gadiel","Petersohn","11/12/1986"
18577,"Ger","Oberman","1/7/1986"
18588,"Temple","Narahara","7/2/1986"
18599,"Henk","Barriga","10/23/1986"
18613,"Toshiko","Theuretzbacher","7/13/1986"
18617,"Surveyors","Crouzet","6/28/1986"
18618,"Rafols","Melton","10/26/1986"
18631,"Tetsushi","Schlenzig","7/14/1986"
18661,"Shaw","Ghemri","1/27/1986"
18662,"Bouchung","Luck","8/2/1986"
18670,"Danae","Mikschl","10/13/1986"
18671,"Shan","Nastansky","5/4/1986"
18672,"Peternela","Savasere","8/11/1986"
18688,"Uli","Pearson","3/25/1986"
18690,"Divier","Thorelli","12/17/1986"
18704,"Conrado","Siegrist","6/19/1986"
18711,"Yongmin","Munoz","6/12/1986"
18719,"Giri","Chenney","11/2/1986"
18721,"Giri","Egerstedt","9/24/1986"
18728,"Tzvetan","Luft","11/30/1986"
18736,"Kish","Sichman","9/10/1986"
18743,"Sumali","Boreale","9/4/1986"
18751,"Kien","Bellone","2/13/1986"
18761,"Chenyi","Birch","5/10/1986"
18766,"Khaled","McClurg","12/5/1986"
18767,"Leni","Sommer","11/14/1986"
18768,"Rosella","Kowalchuk","7/29/1986"
18772,"Denis","Hempstead","8/5/1986"
18782,"Fan","Pepe","7/2/1986"
18799,"Kshitij","Lunn","7/14/1986"
18805,"Gill","Ernst","2/9/1986"
18806,"Akhilish","Petereit","5/29/1986"
18824,"Divier","Osgood","6/24/1986"
18832,"Pasqua","DiGiano","6/4/1986"
18839,"Shaw","Cichocki","4/10/1986"
18842,"Susanne","Bain","11/16/1986"
18843,"Arch","Thimonier","4/3/1986"
18862,"Ramalingam","Antonakopoulos","8/22/1986"
18892,"Kamakshi","Matzat","10/14/1986"
18906,"Yinlin","Wilfing","7/7/1986"
18915,"JoAnna","Krone","4/7/1986"
18916,"Percy","Nishimukai","3/11/1986"
18919,"Remco","Stille","2/7/1986"
18931,"Tzvetan","Simmel","10/11/1986"
18969,"Vitali","Fujisawa","12/30/1986"
18981,"Mrinalini","Veccia","3/10/1986"
18982,"Arup","Orsini","2/18/1986"
18984,"Aiman","Jahnichen","12/25/1986"
18986,"Pintsang","Babu","4/29/1986"
19008,"Dharmaraja","Koshino","9/18/1986"
19011,"Sachin","Hiraishi","2/14/1986"
19014,"Jiafu","Danecki","1/20/1986"
19029,"Khosrow","Jiang","10/6/1986"
19033,"Serenella","Birdsall","3/13/1986"
19037,"Lucien","Bernardeschi","10/31/1986"
19044,"Berhard","Narlikar","1/3/1986"
19052,"Perla","Denna","5/19/1986"
19055,"Yongmin","Prochazka","7/19/1986"
19060,"Younwoo","Guenter","12/30/1986"
19070,"Rutger","Vrecion","4/4/1986"
19071,"Leah","Gruenwald","7/25/1986"
19075,"Nevin","Orlowski","2/28/1986"
19081,"Lillian","Litzler","12/14/1986"
19082,"Kazuyasu","Denny","2/13/1986"
19089,"Badri","Ellozy","2/27/1986"
19099,"Jouni","Halevi","7/14/1986"
19103,"Shigeo","Penn","3/18/1986"
19117,"Tetsurou","Spell","4/14/1986"
19129,"Bowen","Jiafu","12/7/1986"
19135,"Leaf","Soicher","8/21/1986"
19140,"JoAnne","Krichel","7/30/1986"
19142,"Adib","Zykh","10/4/1986"
19154,"Inderjeet","Denna","3/17/1986"
19162,"Chinho","Fadgyas","5/19/1986"
19178,"Jaideep","Chinal","4/30/1986"
19182,"Arvind","Suri","7/28/1986"
19192,"Yinlin","Schusler","11/12/1986"
19201,"Arto","Sommen","1/8/1986"
19205,"Moto","Sinitsyn","10/1/1986"
19210,"Huican","Mondadori","12/2/1986"
19211,"JiYoung","Oxman","11/3/1986"
19231,"Sanjeeva","Jahnichen","9/21/1986"
19238,"Sarita","Birge","5/11/1986"
19244,"Guenter","Vitiello","5/6/1986"
19247,"Jiong","Ramras","12/30/1986"
19268,"Adit","Papastamatiou","5/10/1986"
19279,"Goo","Eickenmeyer","2/20/1986"
19285,"Demin","Harnett","8/28/1986"
19293,"Elvia","Frezza","2/20/1986"
19295,"Tze","Gladwell","5/30/1986"
19318,"Xianlong","Halevi","9/24/1986"
19329,"Alair","Marletta","4/29/1986"
19332,"Changho","Khamsi","6/17/1986"
19333,"Sanjeeva","Schrooten","3/27/1986"
19335,"Susanta","Khalid","2/11/1986"
19337,"Gift","Taneja","12/2/1986"
19338,"Zeljko","Wuwongse","9/28/1986"
19339,"KayLiang","Benzmuller","6/22/1986"
19343,"Heping","Hempstead","6/2/1986"
19346,"Dmitri","Schueller","3/18/1986"
19355,"Akeno","Zeleznik","8/1/1986"
19361,"Chenye","Kruskal","2/16/1986"
19367,"Spyrose","McFarlin","11/26/1986"
19377,"Surveyors","Xiaoshan","3/1/1986"
19381,"Xiahua","Holburn","10/7/1986"
19392,"Khoa","Walston","5/13/1986"
19393,"Boaz","Back","12/4/1986"
19399,"Dulce","Jiang","10/27/1986"
19402,"Berna","Legleitner","1/16/1986"
19424,"Shooichi","Chvatal","6/15/1986"
19440,"Gill","Peha","5/12/1986"
19442,"Terresa","Perez","9/12/1986"
19467,"Mitchel","Ecklund","6/11/1986"
19469,"Jiong","Hockney","9/9/1986"
19490,"Odoardo","Heuter","12/31/1986"
19494,"Theirry","Farrar","10/23/1986"
19498,"Uma","Thebaut","6/18/1986"
19499,"Parke","Hagimont","10/23/1986"
19500,"Shaowen","Plessier","11/30/1986"
19502,"Yongqiao","Tibblin","1/25/1986"
19503,"Jaana","Papsdorf","9/5/1986"
19510,"Subhash","Unno","8/31/1986"
19531,"Phillip","Picel","4/28/1986"
19538,"Rasikan","Angelov","8/8/1986"
19551,"Radhika","Solares","10/19/1986"
19552,"Otilia","Bednarek","7/6/1986"
19564,"Shigeu","Atchley","12/16/1986"
19570,"Uwe","Kobuchi","2/26/1986"
19584,"Youjian","Antonisse","9/3/1986"
19587,"Masaru","Narahari","4/20/1986"
19592,"Shuzo","Ginesta","2/11/1986"
19604,"Nahla","Cappello","7/12/1986"
19611,"Yechiam","Veldwijk","5/7/1986"
19612,"Chenxi","Erdmenger","8/25/1986"
19616,"Niranjan","Uchoa","8/5/1986"
19621,"Radhakrishnan","Albarhamtoshy","5/7/1986"
19634,"Phuoc","Etalle","9/1/1986"
19638,"Baziley","Fargier","5/21/1986"
19643,"Insup","Wynblatt","4/14/1986"
19644,"Jackson","Isaac","5/6/1986"
19667,"Munenori","Matzel","6/13/1986"
19677,"Reuven","Yemenis","6/1/1986"
19699,"Fei","Cangellaris","8/25/1986"
19712,"Kristine","Litzler","1/9/1986"
19728,"Candido","Ramsey","8/26/1986"
19737,"Harngdar","Cools","8/21/1986"
19745,"Toshiki","Nollmann","8/25/1986"
19750,"Gudjon","Carrere","4/22/1986"
19762,"Sushant","Valiente","12/31/1986"
19763,"Sudhanshu","Pouyioutas","6/12/1986"
19781,"Oldrich","Sudkamp","9/10/1986"
19782,"Conrado","Emmart","5/14/1986"
19786,"Hein","Pelc","5/27/1986"
19793,"Masasuke","Thombley","4/28/1986"
19798,"Denis","Schmezko","10/30/1986"
19818,"Ashish","Ventosa","8/14/1986"
19823,"Wuxu","Liedekerke","2/1/1986"
19825,"Oguz","Orlowski","1/20/1986"
19831,"Kankanahalli","Begiun","7/19/1986"
19837,"Conal","Swist","8/31/1986"
19838,"Jaewoo","Bade","3/6/1986"
19847,"Aamod","Lanphier","4/11/1986"
19848,"Marlo","Schaaf","9/6/1986"
19866,"Christoph","Qiwen","6/30/1986"
19887,"Itzchak","Pluym","5/17/1986"
19893,"Marla","Chvatal","10/6/1986"
19915,"Mohit","Snedden","1/5/1986"
19924,"Domenick","Lakshmanan","9/20/1986"
19929,"Saniya","Katzenelson","1/28/1986"
19933,"Taizo","Bharadwaj","11/3/1986"
19937,"Flemming","Kavanagh","11/3/1986"
19946,"Owen","Levasseur","1/28/1986"
19955,"IEEE","Conry","12/8/1986"
19959,"Krister","Perry","4/1/1986"
19970,"Yefim","Casley","2/15/1986"
19975,"Mabry","Geffroy","2/27/1986"
19978,"Weicheng","Karunanithi","7/1/1986"
19992,"Elrique","Pusterhofer","5/16/1986"
19997,"Otilia","Zumaque","2/28/1986"
20022,"Felicidad","Bellone","1/26/1986"
20024,"Martine","Kambil","5/6/1986"
20036,"Jaber","Katiyar","8/14/1986"
20037,"Tse","VanScheik","9/24/1986"
20044,"Kiam","Gist","11/26/1986"
20045,"Muzhong","Staylopatis","4/20/1986"
20046,"Eldridge","Yoshimura","5/11/1986"
20049,"Djelloul","Zongker","12/14/1986"
20054,"Gurbir","Bail","5/14/1986"
20057,"Macha","Brender","8/3/1986"
20077,"Kristen","Benveniste","11/20/1986"
20078,"Ziya","Frezza","1/27/1986"
20084,"Jacopo","Vesna","11/28/1986"
20090,"Serenella","Kaltofen","6/24/1986"
20098,"Domenick","Lanphier","8/14/1986"
20099,"Phillip","Luga","11/13/1986"
20100,"Utz","Heuter","6/15/1986"
20101,"Dinkar","Emiris","4/29/1986"
